InvoiceNo,InvoiceDate,ProductNo,Quantity,Unit,ProductName,PackSize,ChemicalName
2513,12/11/2015,445,1,bot,?????????,12 bot * dz,Myanmar Balm
2513,12/11/2015,220,1,tab,Vicks,105 tab * bot,Cough Tablet
2513,12/11/2015,213,2,tab,Decolgen Forte,10 tab * 10 stp * box,Acetaminophen
2513,12/11/2015,2,4,sac,Royal D,50 sac * 20 box * 2ndBox,Electrolyte Beverage
2513,12/11/2015,2,3,sac,Royal D,50 sac * 20 box * 2ndBox,Electrolyte Beverage
2513,12/11/2015,22,2,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
2513,12/11/2015,60,1,stp,Vitahome Cap 12 Strip,10 cap * 12 stp * box,Multivitamins and Minerals
2513,12/11/2015,942,1,bot,Diphenyl syrup,12 bot * box,diphenhydramine
2513,12/11/2015,387,2,sac,????????? ?????? ????,10 sac * 12 pack * 2ndPack,Myanmar Digestive
2513,12/11/2015,941,1,stp,Mybacin 4's Tab,40 stp * pack,Lozenges
2513,12/11/2015,719,1,stp,Tussolid,10 stp * box,"dextromethophen,chlopheniramine,guaiphensin,terpin"
2514,12/11/2015,902,1,stp,bDiabetone,15 cap * 2 stp * box,Multivitamins and Minerals
2514,12/11/2015,12,2,stp,Sylgan S,15 cap * 6 stp * box,Liver Protect
2514,12/11/2015,553,1,stp,DMR 60,15 tab * 2 stp * box,Gliclazide
2514,12/11/2015,132,1,stp,Zumafib,10 tab * 3 stp * box,fenofibrate 300 mg
2514,12/11/2015,106,1,stp,Duracard 2,10 tab * 5 stp * box,Doxazosin
2514,12/11/2015,29,2,stp,Nifedi-Denk 10 Retard,10 tab * 10 stp * box,Nifedipine
2514,12/11/2015,30,2,stp,Nifedi-Denk 20 Retard,10 tab * 10 stp * box,Nifedipine
2514,12/11/2015,82,2,stp,Atenolol Denk,10 tab * 10 stp * box,Atenolol
2514,12/11/2015,136,1,stp,Furo denk 40,10 tab * 10 stp * box,Furosemide
2514,12/11/2015,92,2,stp,Enam 10,10 tab * 10 stp * box,Enalapril
2514,12/11/2015,148,5,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
2514,12/11/2015,351,1,bot,Avolac 100ml,bot,Lactulose
2514,12/11/2015,209,1,stp,Flemex Tab,10 tab * 50 stp * box,Carbocisteine 500 mg
2515,12/11/2015,148,1,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
2515,12/11/2015,155,1,stp,Vit B Denk,10 tab * 10 stp * box,"B1, B6"
2515,12/11/2015,22,1,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
2515,12/11/2015,693,1,stp,Aspirex 81mg,10 tab * 10 stp * box,Aspirin 81mg
2515,12/11/2015,127,1,stp,Rozavel 5,10 tab * 5 stp * box,Rosuvastatin
2516,12/11/2015,111,1,stp,Clopilet,10 tab * 3 stp * box,Clopidogrel
2516,12/11/2015,242,2,Suppo,Diclo-Denk Suppository,10 Suppo * box,Diclofenac
2517,12/11/2015,151,2,stp,Gluco M,10 tab * 50 stp * box,Metformin
2517,12/11/2015,788,2,stp,Clibite,10 tab * 10 stp * box,Metformin 
2517,12/11/2015,155,1,stp,Vit B Denk,10 tab * 10 stp * box,"B1, B6"
2517,12/11/2015,129,1,stp,Lopid 300mg,10 cap * 10 stp * box,Gemfibrozil
2517,12/11/2015,25,1,stp,ccb 5,10 tab * 5 stp * box,Amlodipine
2517,12/11/2015,789,1,pcs,Sino Plast Elastic,100 pcs * box,Plaster
2518,12/11/2015,375,1,pack,Tiger Balm Plaster Cool 10cm x 14cm,3 sheet * 12 pack * box,Plaster
2518,12/11/2015,939,1,bot,Bell Bird's Nest,6 bot * box,Bird's Nest
2518,12/11/2015,313,1,bot,Brand's Nest 42gm,6 bot * box,Bird's Nest
2518,12/11/2015,550,2,stp,FamyCare,stp,levonorgestrel
2518,12/11/2015,521,1,bot,Caldryl ,bot,cream
2518,12/11/2015,475,1,tube,Voltex,12 tube * pack,cream
2518,12/11/2015,148,2,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
2518,12/11/2015,597,1,pack,Neobun ,10 pcs * 25 pack * box,Plaster
2518,12/11/2015,304,3,stp,Allercet,10 tab * 10 stp * box,Cetrizine
2518,12/11/2015,388,1,bot,????????? ?????? ???,6 bot * 2 pack * dz,Myanmar Digestive
2518,12/11/2015,845,1,bot,??????????? ?????????????????????????(??????); 453,6 bot * 2 pack * dz,Myanmar
2518,12/11/2015,261,1,stp,Biogesic Tab,10 tab * 50 stp * box,Paracetamol
2518,12/11/2015,543,75,tab,Cevit Masa,1000 tab * bot,Cevit Sweet
2518,12/11/2015,306,2,stp,Digene,12 tab * 90 stp * box,Aluminium Hydroxide
2518,12/11/2015,4,1,stp,Enat 400,10 cap * 3 stp * box,Vitamin E
2518,12/11/2015,265,2,stp,Dimenhydrinate,10 tab * 100 stp * box,Dimenhydrinate
2518,12/11/2015,235,1,stp,Uciclox 500,10 cap * 10 stp * box,Ampicillin and Cloxacillin
2518,12/11/2015,292,2,stp,Relispa 40,10 tab * 2 stp * box,Drotaverine HCI
2518,12/11/2015,941,2,stp,Mybacin 4's Tab,40 stp * pack,Lozenges
2518,12/11/2015,894,1,stp,Nugene,9 tab * 90 stp * box,antacid antifltulent
2518,12/11/2015,358,1,stp,Chericof Loz,4 tab * 5 stp * box,Lozenges
2518,12/11/2015,123,1,box,Avas 10,10 tab * 3 stp * box,Atorvastatin
2518,12/11/2015,304,1,stp,Allercet,10 tab * 10 stp * box,Cetrizine
2518,12/11/2015,14,1,stp,Livolin Forte,10 cap * 3 stp * box,Liver Protect
2518,12/11/2015,941,2,stp,Mybacin 4's Tab,40 stp * pack,Lozenges
2518,12/11/2015,114,2,stp,Arthrostop,10 tab * 6 stp * box,Glucosamine
2518,12/11/2015,592,1,sac,Generlog,50 sac * box,gel
2520,12/11/2015,890,1,box,Alerten Q 50,10 cap * 3 stp * box,Co-Enzyme Q 10
2520,12/11/2015,133,1,stp,Aldactone Pfizer,10 tab * 10 stp * box,Spironolactone
2520,12/11/2015,362,1,bot,Spirit 100ml Plastic bot mpf,60 bot * box,Spirit
2521,12/11/2015,40,2,stp,Rowatinex,10 cap * 5 stp * box,Renal and Urinary
2523,12/11/2015,86,1,stp,Cardivas 12.5,10 tab * 10 stp * box,Carvedilol
2523,12/11/2015,511,1,stp,Frusemide (Lasix),10 tab * stp,Furosemide
2523,12/11/2015,155,1,stp,Vit B Denk,10 tab * 10 stp * box,"B1, B6"
2523,12/11/2015,646,1,stp,VMR,20 tab * 3 stp * box,Trimetazidine Hydrochloride
2523,12/11/2015,70,1,stp,Revital,10 cap * 3 stp * box,Multivitamins and Minerals
2523,12/11/2015,148,2,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
2524,13/11/2015,186,1,stp,Kenoral Tab,10 tab * stp,Ketoconazole
2524,13/11/2015,68,1,stp,Ginsomin,10 tab * 3 stp * box,Multivitamins and Minerals
2524,13/11/2015,23,1,stp,Amlosun 10,10 tab * 10 stp * box,Amlodipine
2524,13/11/2015,11,10,tab,LivUp,30 tab * 5 stp * box,Liver Protect
2524,13/11/2015,152,1,stp,Betex,10 tab * 25 stp * box,"B1, B6, B12"
2524,13/11/2015,376,1,pack,Tiger Balm Plaster Warm 10cm x 14cm,3 sheet * 12 pack * box,Plaster
2524,13/11/2015,148,1,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
2524,13/11/2015,220,1,tab,Vicks,105 tab * bot,Cough Tablet
2524,13/11/2015,85,2,stp,Cardivas 6.25,10 tab * 3 stp * box,Carvedilol
2524,13/11/2015,22,1,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
2524,13/11/2015,259,1,stp,Paracap,10 tab * 10 stp * box,Paracetamol
2524,13/11/2015,551,1,bot,??????? ???????????,12 bot * dz,Myanmar Luxative
2524,13/11/2015,696,1,stp,Nutrolin B,10 cap * stp,Lactic acid bacillus
2524,13/11/2015,238,1,stp,Amoxi-Denk 500,10 tab * 2 stp * box,Amoxicillin
2524,13/11/2015,261,1,stp,Biogesic Tab,10 tab * 50 stp * box,Paracetamol
2524,13/11/2015,92,1,stp,Enam 10,10 tab * 10 stp * box,Enalapril
2524,13/11/2015,352,3,pcs,Hansaplast Elastic,100 pcs * box,Plaster
2524,13/11/2015,206,4,stp,Bronchest,10 tab * 50 stp * box,Cough Tablet
2526,13/11/2015,73,1,stp,Oramin F,5 cap * 6 stp * box,Multivitamins and Minerals
2526,13/11/2015,122,1,stp,Ferrovit,10 cap * 5 stp * box,Ferrous Fumarate
2526,13/11/2015,379,1,bot,?????? ???????,6 bot * 2 pack * dz,Balm
2526,13/11/2015,57,1,tab,Enervon-C 100's,100 tab * bot,B complex with C
2526,13/11/2015,313,1,bot,Brand's Nest 42gm,6 bot * box,Bird's Nest
2526,13/11/2015,514,1,bot,V.Rohto,bot,Eye Drop
2526,13/11/2015,74,1,stp,Oramin G,5 cap * 6 stp * box,Multivitamins and Minerals
2526,13/11/2015,22,1,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
2526,13/11/2015,261,1,stp,Biogesic Tab,10 tab * 50 stp * box,Paracetamol
2526,13/11/2015,157,1,stp,Princi-B Fort,10 tab * 30 stp * box,"B1, B6, B12"
2526,13/11/2015,941,1,stp,Mybacin 4's Tab,40 stp * pack,Lozenges
2526,13/11/2015,355,1,stp,Strepsil Cool,6 tab * 4 stp * box,Lozenges
2526,13/11/2015,242,1,Suppo,Diclo-Denk Suppository,10 Suppo * box,Diclofenac
2526,13/11/2015,60,1,stp,Vitahome Cap 12 Strip,10 cap * 12 stp * box,Multivitamins and Minerals
2526,13/11/2015,942,1,bot,Diphenyl syrup,12 bot * box,diphenhydramine
2526,13/11/2015,591,2,sheet,Counter Plaster,100 sheet * box,Plaster
2527,13/11/2015,285,1,box,Zyloric ,10 tab * 5 stp * box,Allopurinol
2529,13/11/2015,503,1,bot,Ceelin 120ml,bot,ascorbic acid
2529,13/11/2015,73,1,stp,Oramin F,5 cap * 6 stp * box,Multivitamins and Minerals
2528,13/11/2015,235,2,stp,Uciclox 500,10 cap * 10 stp * box,Ampicillin and Cloxacillin
2528,13/11/2015,622,1,stp,Panagesic inj,5 amp * stp,Diclfenac 
2528,13/11/2015,326,20,pcs,3 cc (JY) Syringe,120 pcs * box,Syringe
2528,13/11/2015,751,2,box,Azines 500,3 tab * box,Azithromycin
2525,13/11/2015,12,1,stp,Sylgan S,15 cap * 6 stp * box,Liver Protect
2525,13/11/2015,19,1,stp,Protinet,10 tab * 10 stp * box,Multivitamins and Minerals 
2525,13/11/2015,138,1,stp,Natrilix SR,10 tab * 3 stp * box,Indapamide 1.5
2531,14/11/2015,296,1,stp,Dolfenal 250,4 tab * 25 stp * box,Mefenamic Acid
2531,14/11/2015,174,5,stp,Zosec,10 cap * 10 stp * box,Omeprazole
2531,14/11/2015,245,1,stp,Umeran 50,10 tab * 10 stp * box,Diclfenac 
2531,14/11/2015,548,1,stp,Vertinil,10 tab * 20 stp * box,Cinnarizine
2531,14/11/2015,364,10,tab,Move Free,170 tab * bot,Glucosamine
2531,14/11/2015,295,1,stp,Dolfenal 500,4 tab * 25 stp * box,Mefenamic Acid
2531,14/11/2015,374,1,stp,Obelit,10 cap * stp,Orlistat
2531,14/11/2015,942,1,bot,Diphenyl syrup,12 bot * box,diphenhydramine
2531,14/11/2015,288,2,stp,Dexamethasone Zedi,10 tab * 10 stp * box,Dexamethasone
2530,14/11/2015,381,2,bot,???????????? ????????????????? ??????,12 bot * dz,Myanmar Cough Medicine
2530,14/11/2015,138,1,stp,Natrilix SR,10 tab * 3 stp * box,Indapamide 1.5
2530,14/11/2015,745,1,stp,Beazyme,10 tab * stp,"Papain 150,000 USP Unit"
2530,14/11/2015,175,1,stp,Pantocid 20,10 tab * 10 stp * box,Pantoprazole
2530,14/11/2015,161,13,tab,Aminophylline bpi,100 tab * bot,Aminophylline
2532,14/11/2015,84,3,box,Cardivas 3.125,10 tab * 3 stp * box,Carvedilol
2533,14/11/2015,107,2,stp,Carvidon mr 35,10 tab * 10 stp * box,Trimetazidine Hydrochloride
2533,14/11/2015,728,1,stp,Citaz 100,10 tab * stp,Cilostazol
2534,14/11/2015,252,1,box,Noxa 20,10 cap * 12 stp * box,Piroxicam
2534,14/11/2015,117,2,box,Ocium,10 tab * 3 stp * box,Calcium with Vitamin D3
2535,14/11/2015,66,1,stp,Becozinc Cap,10 cap * 3 stp * box,Multivitamins and Minerals
2535,14/11/2015,16,1,stp,Nutrivita ,10 cap * 5 stp * box,Multivitamins and Minerals
2536,14/11/2015,3,1,stp,Eposoft,10 cap * 3 stp * box,Evening Primrose Oil
2536,14/11/2015,484,1,stp,ecee 2,2 tab * stp,levonorgestrel
2536,14/11/2015,220,6,tab,Vicks,105 tab * bot,Cough Tablet
2536,14/11/2015,24,2,stp,Stamlo 5,10 tab * 10 stp * box,Amlodipine
2536,14/11/2015,432,1,bot,?????????? ?????????????,12 bot * dz,Myanmar Digestive
2536,14/11/2015,333,1,stp,Dhatrin,10 tab * stp,Septrin
2536,14/11/2015,355,1,stp,Strepsil Cool,6 tab * 4 stp * box,Lozenges
2536,14/11/2015,99,1,stp,Losar 50,10 tab * 10 stp * box,Losartan Potassium
2536,14/11/2015,92,1,stp,Enam 10,10 tab * 10 stp * box,Enalapril
2536,14/11/2015,191,3,stp,Ermycin 200,10 tab * 10 stp * box,Erythromycin
2536,14/11/2015,22,5,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
2536,14/11/2015,303,2,stp,Zyncet,10 tab * 20 stp * box,Cetrizine
2536,14/11/2015,315,1,bot,Brand's Chicken 42ml,6 bot * box,Chicken Extract Syp
2536,14/11/2015,289,1,bot,M16,12 bot * box,"Clove Oil, Cahmphor "
2536,14/11/2015,226,1,stp,Norfloxin 400(Umedica),10 tab * 10 stp * box,Norfloxacin
2536,14/11/2015,452,2,bot,???????? ???,10 bot * pack,Myanmar anti-Inflammatory
2537,14/11/2015,513,1,bot,Cool Eyes (Artificial Tears),bot,hypromellose
2537,14/11/2015,373,1,bot,Ciplox Eye Ear Drop,bot,Ciprofloxacin
2538,14/11/2015,553,2,box,DMR 60,15 tab * 2 stp * box,Gliclazide
2538,14/11/2015,84,1,box,Cardivas 3.125,10 tab * 3 stp * box,Carvedilol
2538,14/11/2015,21,1,bot,Optica,30 cap * bot,Eye
2538,14/11/2015,856,5,stp,Glucobay 50,10 tab * 10 stp * box,Arcabose
2538,14/11/2015,11,1,stp,LivUp,30 tab * 5 stp * box,Liver Protect
2538,14/11/2015,458,1,bot,????????????(??????????),12 bot * dz,Myanmar Luxative
2540,15/11/2015,553,1,stp,DMR 60,15 tab * 2 stp * box,Gliclazide
2540,15/11/2015,552,1,stp,DMR 30,30 tab * 2 stp * box,Gliclazide
2540,15/11/2015,646,1,stp,VMR,20 tab * 3 stp * box,Trimetazidine Hydrochloride
2541,15/11/2015,126,1,stp,Aztor 10,10 tab * 5 stp * box,Atorvastatin
2541,15/11/2015,165,1,bot,Burplex Pol,100 tab * bot,"B1, B6, B12"
2541,15/11/2015,57,5,tab,Enervon-C 100's,100 tab * bot,B complex with C
2543,15/11/2015,361,1,stp,Oramol,10 tab * 10 stp * box,Paracetamol
2543,15/11/2015,237,1,stp,Brumox 250,10 cap * 10 stp * box,Amoxicillin
2543,15/11/2015,306,1,stp,Digene,12 tab * 90 stp * box,Aluminium Hydroxide
2543,15/11/2015,387,4,sac,????????? ?????? ????,10 sac * 12 pack * 2ndPack,Myanmar Digestive
2543,15/11/2015,372,1,bot,Septidine sol,12 bot * box,Povidone Iodine
2543,15/11/2015,207,1,stp,De-tussin,10 tab * 10 stp * box,Cough Tablet
2543,15/11/2015,19,5,stp,Protinet,10 tab * 10 stp * box,Multivitamins and Minerals 
2544,15/11/2015,240,2,stp,Para-Denk 500,10 tab * 2 stp * box,Paracetamol
2544,15/11/2015,238,2,stp,Amoxi-Denk 500,10 tab * 2 stp * box,Amoxicillin
2544,15/11/2015,205,2,stp,Sofkof,10 cap * 10 stp * box,Cough tablet with Chlopheniramine 
2546,15/11/2015,631,1,bot,bCoversyl 5,30 tab * bot,perindopril
2546,15/11/2015,135,1,stp,Hypen SR,10 tab * 2 stp * box,Indapamide 1.5
2547,15/11/2015,149,2,stp,Metformin denk 850,15 tab * 8 stp * box,Metformin 
2547,15/11/2015,553,1,stp,DMR 60,15 tab * 2 stp * box,Gliclazide
2547,15/11/2015,99,1,stp,Losar 50,10 tab * 10 stp * box,Losartan Potassium
2547,15/11/2015,23,1,stp,Amlosun 10,10 tab * 10 stp * box,Amlodipine
2549,15/11/2015,151,10,stp,Gluco M,10 tab * 50 stp * box,Metformin
2549,15/11/2015,348,20,cap,Mega 3 300's,300 cap * bot,Omega 3 Fish Oil
2550,15/11/2015,508,1,bot,Amoxi TO Dry Sus,bot,Amoxicillin
2550,15/11/2015,332,1,bot,Monizol,bot,Metronidazole
2548,15/11/2015,592,1,sac,Generlog,50 sac * box,gel
2548,15/11/2015,355,1,stp,Strepsil Cool,6 tab * 4 stp * box,Lozenges
2548,15/11/2015,527,1,bot,Axe 3ml,12 bot * dz,Oil
2548,15/11/2015,715,1,bot,Coversyl Plus 5,30 tab * bot,perindopril 5mg/ Indapamide 1.25mg
2548,15/11/2015,638,1,stp,Strepsil Chesty,6 tab * 4 stp * box,Lozenges
2548,15/11/2015,311,1,sac,Konimag,30 sac * box,Aluminium Hydroxide
2548,15/11/2015,57,10,tab,Enervon-C 100's,100 tab * bot,B complex with C
2548,15/11/2015,736,1,sac,Shudi Analgesic Plaster,4 pcs * 100 sac * box,Plaster
2548,15/11/2015,256,1,stp,Alaxan Tab,10 tab * 10 stp * box,Ibuprofen and Paracetamol
2548,15/11/2015,212,2,stp,Ventolin 2mg Tablet,10 tab * 50 stp * box,Salbutamol
2548,15/11/2015,100,2,stp,Repace H,10 tab * 10 stp * box,"losartan Potassium, Hydrochlorothiazide"
2548,15/11/2015,360,1,stp,Degirol,4 tab * 25 stp * box,Lozenges
2548,15/11/2015,824,2,stp,Kotase,10 tab * 10 stp * box,Anti Inflammatory Enzyme
2548,15/11/2015,631,1,bot,bCoversyl 5,30 tab * bot,perindopril
2551,15/11/2015,934,1,stp,Belactone,10 tab * 30 stp * box,Spironolactone
2551,15/11/2015,108,1,stp,Coralan 5,14 tab * 4 stp * box,Ivabradine
2551,15/11/2015,90,1,stp,Cardiopril 5,10 tab * 10 stp * box,Ramipril
2539,15/11/2015,242,2,Suppo,Diclo-Denk Suppository,10 Suppo * box,Diclofenac
2539,15/11/2015,122,1,stp,Ferrovit,10 cap * 5 stp * box,Ferrous Fumarate
2539,15/11/2015,851,1,stp,OK (Oralcon F),25 stp * box,"levonorgestrel, Ethinylestradiol"
2539,15/11/2015,252,1,stp,Noxa 20,10 cap * 12 stp * box,Piroxicam
2539,15/11/2015,213,1,stp,Decolgen Forte,10 tab * 10 stp * box,Acetaminophen
2539,15/11/2015,148,4,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
2539,15/11/2015,206,1,stp,Bronchest,10 tab * 50 stp * box,Cough Tablet
2539,15/11/2015,313,1,bot,Brand's Nest 42gm,6 bot * box,Bird's Nest
2539,15/11/2015,213,1,tab,Decolgen Forte,10 tab * 10 stp * box,Acetaminophen
2539,15/11/2015,597,2,pcs,Neobun ,10 pcs * 25 pack * box,Plaster
2542,15/11/2015,182,10,stp,Umetac 150,10 tab * 10 stp * box,Ranitidine
2542,15/11/2015,217,5,stp,Mixagrip,4 tab * 25 stp * box,Paracetamol
2542,15/11/2015,338,1,bot,Optimol,bot,Eye Drop
2545,15/11/2015,934,2,stp,Belactone,10 tab * 30 stp * box,Spironolactone
2545,15/11/2015,20,1,stp,iiCare,10 cap * 3 stp * box,Eye 
2545,15/11/2015,740,1,stp,bOsteocare,15 tab * 2 stp * box,Calcium with Vitamin D3
2545,15/11/2015,361,2,stp,Oramol,10 tab * 10 stp * box,Paracetamol
2554,16/11/2015,22,1,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
2554,16/11/2015,553,1,stp,DMR 60,15 tab * 2 stp * box,Gliclazide
2552,16/11/2015,22,1,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
2552,16/11/2015,941,2,stp,Mybacin 4's Tab,40 stp * pack,Lozenges
2552,16/11/2015,225,1,stp,Norbactin ,10 tab * 10 stp * box,Norfloxacin
2552,16/11/2015,369,1,sac,ORS MPF Blue,50 sac * box,ORS
2552,16/11/2015,580,1,bot,Betadine Spray,bot,Povidone Iodine Powder
2552,16/11/2015,2,6,sac,Royal D,50 sac * 20 box * 2ndBox,Electrolyte Beverage
2552,16/11/2015,467,1,bot,????????????? ?????? ?????,12 bot * dz,Myanmar Cream
2552,16/11/2015,213,2,tab,Decolgen Forte,10 tab * 10 stp * box,Acetaminophen
2552,16/11/2015,360,1,stp,Degirol,4 tab * 25 stp * box,Lozenges
2552,16/11/2015,476,1,tube,Voltex Kool,12 tube * pack,cream
2552,16/11/2015,220,2,tab,Vicks,105 tab * bot,Cough Tablet
2552,16/11/2015,447,2,sac,???????? ????,12 sac * pack,Myanmar anti-Inflammatory
2552,16/11/2015,433,1,bot,???????? ????????????? ??????????,10 bot * pack,Myanmar Hypertension
2552,16/11/2015,835,1,pcs,Jasmine Inhaler,12 pcs * dz,Inhaler
2552,16/11/2015,304,1,stp,Allercet,10 tab * 10 stp * box,Cetrizine
2552,16/11/2015,170,6,tab,Ribovit,100 tab * bot,Riboflavin
2552,16/11/2015,162,10,tab,Cevit Pol,100 tab * bot,ascorbic acid
2552,16/11/2015,848,100,tab,Sodamint 1000's (??????),1000 tab * pack,Sodamint
2552,16/11/2015,237,1,stp,Brumox 250,10 cap * 10 stp * box,Amoxicillin
2552,16/11/2015,19,1,stp,Protinet,10 tab * 10 stp * box,Multivitamins and Minerals 
2552,16/11/2015,919,1,Vial,Umicort inj,Vial,Hydrocortisone
2552,16/11/2015,114,1,stp,Arthrostop,10 tab * 6 stp * box,Glucosamine
2552,16/11/2015,352,1,pcs,Hansaplast Elastic,100 pcs * box,Plaster
2552,16/11/2015,443,2,sac,????? ???????,12 sac * pack,Myanmar Cold Medicine
2552,16/11/2015,388,1,bot,????????? ?????? ???,6 bot * 2 pack * dz,Myanmar Digestive
2553,16/11/2015,553,1,stp,DMR 60,15 tab * 2 stp * box,Gliclazide
2555,16/11/2015,126,2,stp,Aztor 10,10 tab * 5 stp * box,Atorvastatin
2555,16/11/2015,102,3,stp,Repace 25,10 tab * 10 stp * box,Losartan Potassium
2555,16/11/2015,111,2,stp,Clopilet,10 tab * 3 stp * box,Clopidogrel
2555,16/11/2015,114,1,stp,Arthrostop,10 tab * 6 stp * box,Glucosamine
2555,16/11/2015,65,1,box,Daily Vitagin,10 cap * 3 stp * box,Multivitamins and Minerals
2555,16/11/2015,232,1,stp,Flumox Cap,10 cap * 10 stp * box,Amoxicillin and Flucloxacillin
2555,16/11/2015,207,1,stp,De-tussin,10 tab * 10 stp * box,Cough Tablet
2555,16/11/2015,220,1,tab,Vicks,105 tab * bot,Cough Tablet
2556,16/11/2015,375,1,pack,Tiger Balm Plaster Cool 10cm x 14cm,3 sheet * 12 pack * box,Plaster
2556,16/11/2015,860,1,bot,Spirit 500ml plastic mpf ygn,20 bot * box,methyl alcohol
2557,16/11/2015,261,3,stp,Biogesic Tab,10 tab * 50 stp * box,Paracetamol
2557,16/11/2015,717,10,sac,Komix,30 sac * box,"dextromethophen,chlopheniramine"
2557,16/11/2015,586,3,stp,Konidin Tab,4 tab * stp,Cough Tablet
2557,16/11/2015,213,3,stp,Decolgen Forte,10 tab * 10 stp * box,Acetaminophen
2558,16/11/2015,57,5,tab,Enervon-C 100's,100 tab * bot,B complex with C
2558,16/11/2015,416,1,bot,??????????? ????????????,12 bot * dz,Myanmar Diabetics
2558,16/11/2015,638,1,stp,Strepsil Chesty,6 tab * 4 stp * box,Lozenges
2558,16/11/2015,100,1,stp,Repace H,10 tab * 10 stp * box,"losartan Potassium, Hydrochlorothiazide"
2558,16/11/2015,101,1,stp,Repace 50,10 tab * 10 stp * box,Losartan Potassium
2558,16/11/2015,295,1,stp,Dolfenal 500,4 tab * 25 stp * box,Mefenamic Acid
2558,16/11/2015,261,1,stp,Biogesic Tab,10 tab * 50 stp * box,Paracetamol
2558,16/11/2015,23,1,stp,Amlosun 10,10 tab * 10 stp * box,Amlodipine
2558,16/11/2015,862,1,stp,Aspilets 10's,10 tab * 10 stp * box,Aspirin 80mg
2558,16/11/2015,114,1,stp,Arthrostop,10 tab * 6 stp * box,Glucosamine
2558,16/11/2015,453,1,bot,??????????? ????????????(??????),12 bot * dz,Myanmar anti-Inflammatory
2558,16/11/2015,445,1,bot,?????????,12 bot * dz,Myanmar Balm
2558,16/11/2015,162,4,tab,Cevit Pol,100 tab * bot,ascorbic acid
2558,16/11/2015,162,18,tab,Cevit Pol,100 tab * bot,ascorbic acid
2558,16/11/2015,170,30,tab,Ribovit,100 tab * bot,Riboflavin
2559,16/11/2015,329,1,bot,mb-clox dry susp,bot,Ampicillin and Cloxacillin
2559,16/11/2015,850,1,bot,Cetridex,bot,"cetrizine, dextromethophan, ambroxyl"
2559,16/11/2015,839,5,amp,Buscopan inj (Buscogast),10 amp * 5 stp * box,Hyoscine Butylbromide
2559,16/11/2015,244,5,Suppo,Fast 125 Suppo,10 Suppo * box,Paracetamol
2559,16/11/2015,243,5,Suppo,Napa 250 Suppo,20 Suppo * box,Paracetamol
2559,16/11/2015,685,2,stp,Ubimol Forte,10 tab * 10 stp * box,Ibuprofen and Paracetamol
2559,16/11/2015,361,2,stp,Oramol,10 tab * 10 stp * box,Paracetamol
2559,16/11/2015,708,2,stp,Nefiampi 500,10 cap * 10 stp * box,Amoxicillin and Cloxacillin
2559,16/11/2015,246,1,stp,Zicam 7.5,10 tab * 10 stp * box,Meloxicam
2560,17/11/2015,206,2,stp,Bronchest,10 tab * 50 stp * box,Cough Tablet
2560,17/11/2015,26,1,stp,Amlong 5,10 tab * 3 stp * box,Amlodipine
2560,17/11/2015,211,1,stp,Solmux Broncho,10 cap * 10 stp * box,Carbocisteine 500 mg
2561,17/11/2015,476,1,tube,Voltex Kool,12 tube * pack,cream
2561,17/11/2015,57,1,tab,Enervon-C 100's,100 tab * bot,B complex with C
2561,17/11/2015,548,2,tab,Vertinil,10 tab * 20 stp * box,Cinnarizine
2561,17/11/2015,548,1,stp,Vertinil,10 tab * 20 stp * box,Cinnarizine
2561,17/11/2015,60,1,stp,Vitahome Cap 12 Strip,10 cap * 12 stp * box,Multivitamins and Minerals
2561,17/11/2015,226,1,stp,Norfloxin 400(Umedica),10 tab * 10 stp * box,Norfloxacin
2561,17/11/2015,154,1,stp,Neurobion Blue,10 tab * 10 stp * box,"B1, B6, B12"
2563,17/11/2015,254,1,stp,Coxib 100,10 tab * 3 stp * box,Celecoxib
2563,17/11/2015,173,1,stp,Omez,10 cap * 10 stp * box,Omeprazole
2563,17/11/2015,458,1,bot,????????????(??????????),12 bot * dz,Myanmar Luxative
2563,17/11/2015,442,1,bot,???????????????,12 bot * dz,Myanmar Supplement
2563,17/11/2015,407,2,bot,???????????????? (???????????????),12 bot * dz,Myanmar Multivitamin
2563,17/11/2015,398,1,bot,????????? ???????????? ???,12 bot * dz,Myanmar Luxative
2563,17/11/2015,388,1,bot,????????? ?????? ???,6 bot * 2 pack * dz,Myanmar Digestive
2563,17/11/2015,368,10,roll,"6"" Bandage",10 roll * pack,Bandage
2563,17/11/2015,801,1,box,Azines 250,6 tab * box,Azithromycin
2563,17/11/2015,641,1,stp,Allopurinol bpi strip,10 tab * 10 stp * box,Allopurinol
